Account_Num,Provider_Num,City,Hosp_Name,Hosp_Address,Score,Acct_Name_Lookup,Reimbursement_Name_Lookup
77042,406887,1,1.0,1.0,3.0,SUMMA WESTERN RESERVE HOSPITAL_1900 23RD STREET_CUYAHOGA FALLS_OH,SUMMA WESTERN RESERVE HOSPITAL_1900 23RD STREET_CUYAHOGA FALLS_OH
77020,280849,1,1.0,1.0,3.0,NORTHSIDE HOSPITAL FORSYTH_1200 NORTHSIDE FORSYTH DRIVE_CUMMING_GA,NORTHSIDE HOSPITAL FORSYTH_1200 NORTHSIDE FORSYTH DRIVE_CUMMING_GA
76956,597369,1,1.0,1.0,3.0,CAMDEN CLARK MEDICAL CENTER_800 GARFIELD AVE_PARKERSBURG_WV,CAMDEN CLARK MEDICAL CENTER_800 GARFIELD AVE_PARKERSBURG_WV
76905,580335,1,1.0,1.0,3.0,ST MARY MEDICAL CENTER_18300 HIGHWAY 18_APPLE VALLEY_CA,ST MARY MEDICAL CENTER_18300 HIGHWAY 18_APPLE VALLEY_CA
76883,256646,1,1.0,1.0,3.0,WELLSTAR SPALDING REGIONAL HOSPITAL_601 SOUTH 8TH STREET_GRIFFIN_GA,WELLSTAR SPALDING REGIONAL HOSPITAL_601 SOUTH 8TH STREET_GRIFFIN_GA
76859,534033,1,1.0,1.0,3.0,TRUMAN MEDICAL CENTER HOSPITAL HILL_2301 HOLMES STREET_KANSAS CITY_MO,TRUMAN MEDICAL CENTER HOSPITAL HILL_2301 HOLMES STREET_KANSAS CITY_MO
76839,164770,1,0.0,1.0,2.0,DOCTORS HOSPITAL OF RIVERSIDE_3865 JACKSON STREET_RIVERSIDE_CA,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER_3865 JACKSON STREET_RIVERSIDE_CA
76822,240410,1,1.0,1.0,3.0,PLACENTIA LINDA HOSPITAL_1301 N ROSE DRIVE_PLACENTIA_CA,PLACENTIA LINDA HOSPITAL_1301 N ROSE DRIVE_PLACENTIA_CA
76767,458036,1,0.0,1.0,2.0,WAKEMED_3000 NEW BERN AVE_RALEIGH_NC,"WAKEMED, RALEIGH CAMPUS_3000 NEW BERN AVE_RALEIGH_NC"
76744,339814,1,1.0,1.0,3.0,HACKENSACK-UMC MOUNTAINSIDE_BAY AND HIGHLAND AVE_MONTCLAIR_NJ,HACKENSACK-UMC MOUNTAINSIDE_BAY AND HIGHLAND AVE_MONTCLAIR_NJ
76665,594636,1,1.0,1.0,3.0,ELMHURST MEMORIAL HOSPITAL_155 EAST BRUSH HILL ROAD_ELMHURST_IL,ELMHURST MEMORIAL HOSPITAL_155 EAST BRUSH HILL ROAD_ELMHURST_IL
76640,168029,1,1.0,1.0,3.0,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C_100 MEDICAL CENTER DRIVE_SLIDELL_LA","OCHSNER MEDICAL CENTER - NORTHSHORE, L L C_100 MEDICAL CENTER DRIVE_SLIDELL_LA"
76618,298957,1,1.0,1.0,3.0,JEANES HOSPITAL_7600 CENTRAL AVENUE_PHILADELPHIA_PA,JEANES HOSPITAL_7600 CENTRAL AVENUE_PHILADELPHIA_PA
76610,278244,1,1.0,1.0,3.0,HURON VALLEY-SINAI HOSPITAL_ONE WILLIAM CARLS DRIVE_COMMERCE TOWNSHIP_MI,HURON VALLEY-SINAI HOSPITAL_ONE WILLIAM CARLS DRIVE_COMMERCE TOWNSHIP_MI
76578,543859,1,1.0,1.0,3.0,ANNE ARUNDEL MEDICAL CENTER_2001 MEDICAL PARKWAY_ANNAPOLIS_MD,ANNE ARUNDEL MEDICAL CENTER_2001 MEDICAL PARKWAY_ANNAPOLIS_MD
76529,570743,1,1.0,1.0,3.0,NORTH METRO MEDICAL CENTER_1400 BRADEN STREET_JACKSONVILLE_AR,NORTH METRO MEDICAL CENTER_1400 BRADEN STREET_JACKSONVILLE_AR
76515,764059,1,1.0,1.0,3.0,WAYNE MEMORIAL HOSPITAL_601 PARK STREET_HONESDALE_PA,WAYNE MEMORIAL HOSPITAL_601 PARK STREET_HONESDALE_PA
76511,232603,1,1.0,1.0,3.0,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC_199 REEDSDALE ROAD_MILTON_MA,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC_199 REEDSDALE ROAD_MILTON_MA
76503,752491,1,0.0,1.0,2.0,ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS_1506 S ONEIDA ST_APPLETON_WI,ST ELIZABETH HOSPITAL_1506 S ONEIDA ST_APPLETON_WI
76470,660329,1,1.0,1.0,3.0,GARDEN PARK MEDICAL CENTER_15200 COMMUNITY ROAD_GULFPORT_MS,GARDEN PARK MEDICAL CENTER_15200 COMMUNITY ROAD_GULFPORT_MS
76457,826888,1,0.0,1.0,2.0,ALOMERE HEALTH_111 17TH AVENUE EAST_ALEXANDRIA_MN,DOUGLAS COUNTY HOSPITAL_111 17TH AVENUE EAST_ALEXANDRIA_MN
76397,809277,1,0.0,1.0,2.0,MERCYONE DUBUQUE MEDICAL CENTER_250 MERCY DRIVE_DUBUQUE_IA,MERCY MEDICAL CENTER-DUBUQUE_250 MERCY DRIVE_DUBUQUE_IA
76338,531777,1,1.0,1.0,3.0,FRENCH HOSPITAL MEDICAL CENTER_1911 JOHNSON AVE_SAN LUIS OBISPO_CA,FRENCH HOSPITAL MEDICAL CENTER_1911 JOHNSON AVE_SAN LUIS OBISPO_CA
76323,397838,1,1.0,1.0,3.0,ATHENS LIMESTONE HOSPITAL_700 WEST MARKET STREET_ATHENS_AL,ATHENS LIMESTONE HOSPITAL_700 WEST MARKET STREET_ATHENS_AL
76316,327480,1,0.0,1.0,2.0,MH ST ELIZABETH BOARDMAN HOSPITAL_8401 MARKET STREET_BOARDMAN_OH,ST ELIZABETH BOARDMAN HEALTH CENTER_8401 MARKET STREET_BOARDMAN_OH
76287,193920,1,1.0,1.0,3.0,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY_1515 N MADISON AVE_ANDERSON_IN,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY_1515 N MADISON AVE_ANDERSON_IN
76279,333989,1,1.0,1.0,3.0,DUBLIN METHODIST HOSPITAL_7500 HOSPITAL AVENUE_DUBLIN_OH,DUBLIN METHODIST HOSPITAL_7500 HOSPITAL AVENUE_DUBLIN_OH
76270,723041,1,1.0,1.0,3.0,MERITUS MEDICAL CENTER_11116 MEDICAL CAMPUS ROAD_HAGERSTOWN_MD,MERITUS MEDICAL CENTER_11116 MEDICAL CAMPUS ROAD_HAGERSTOWN_MD
76247,114805,1,1.0,1.0,3.0,ALVARADO HOSPITAL MEDICAL CENTER_6655 ALVARADO ROAD_SAN DIEGO_CA,ALVARADO HOSPITAL MEDICAL CENTER_6655 ALVARADO ROAD_SAN DIEGO_CA
76246,464349,1,1.0,1.0,3.0,BAYLOR MEDICAL CENTER AT IRVING_1901 N MACARTHUR BLVD_IRVING_TX,BAYLOR MEDICAL CENTER AT IRVING_1901 N MACARTHUR BLVD_IRVING_TX
76246,850894,1,0.0,1.0,2.0,BAYLOR MEDICAL CENTER AT IRVING_1901 N MACARTHUR BLVD_IRVING_TX,LAS COLINAS MEDICAL CENTER_6800 N MACARTHUR BLVD_IRVING_TX
76241,439244,1,1.0,1.0,3.0,ASPIRUS WAUSAU HOSPITAL_333 PINE RIDGE BLVD_WAUSAU_WI,ASPIRUS WAUSAU HOSPITAL_333 PINE RIDGE BLVD_WAUSAU_WI
76193,135985,1,1.0,1.0,3.0,EINSTEIN MEDICAL CENTER MONTGOMERY_559 WEST GERMANTOWN PIKE_EAST NORRITON_PA,EINSTEIN MEDICAL CENTER MONTGOMERY_559 WEST GERMANTOWN PIKE_EAST NORRITON_PA
76190,523800,1,1.0,1.0,3.0,THE MEDICAL CENTER AT BOWLING GREEN_250 PARK STREET_BOWLING GREEN_KY,THE MEDICAL CENTER AT BOWLING GREEN_250 PARK STREET_BOWLING GREEN_KY
76182,269909,1,1.0,1.0,3.0,RICHMOND UNIVERSITY MEDICAL CENTER_355 BARD AVENUE_STATEN ISLAND_NY,RICHMOND UNIVERSITY MEDICAL CENTER_355 BARD AVENUE_STATEN ISLAND_NY
76102,212143,1,1.0,1.0,3.0,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC_169 RIVERSIDE DRIVE_BINGHAMTON_NY","OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC_169 RIVERSIDE DRIVE_BINGHAMTON_NY"
76094,689592,1,1.0,1.0,3.0,MCLEOD MEDICAL CENTER - DILLON_301 E JACKSON STREET PO BOX 1327_DILLON_SC,MCLEOD MEDICAL CENTER - DILLON_301 E JACKSON STREET PO BOX 1327_DILLON_SC
76058,157737,1,1.0,1.0,3.0,COAST PLAZA HOSPITAL_13100 STUDERBAKER ROAD_NORWALK_CA,COAST PLAZA HOSPITAL_13100 STUDERBAKER ROAD_NORWALK_CA
76022,144862,1,1.0,1.0,3.0,SOUTH LAKE HOSPITAL_1900 DON WICKHAM DR_CLERMONT_FL,SOUTH LAKE HOSPITAL_1900 DON WICKHAM DR_CLERMONT_FL
76020,150099,1,0.0,1.0,2.0,GREENEVILLE COMMUNITY HOSPITAL_1420 TUSCULUM BOULEVARD_GREENEVILLE_TN,"LAUGHLIN MEMORIAL HOSPITAL, INC_1420 TUSCULUM BLVD_GREENEVILLE_TN"
75999,879000,1,1.0,1.0,3.0,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK_9601 INTERSTATE_LITTLE ROCK_AR,"BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK_9601 INTERSTATE 630, EXIT 7_LITTLE ROCK_AR"
75966,876220,1,1.0,0.0,2.0,SAINT ALPHONSUS MEDICAL CENTER - NAMPA_4300 E FLAMINGO AVE_NAMPA_ID,SAINT ALPHONSUS MEDICAL CENTER - NAMPA_1512 TWELFTH AVENUE ROAD_NAMPA_ID
75961,233426,1,1.0,1.0,3.0,LINCOLN MEDICAL CENTER_106 MEDICAL CENTER BLVD_FAYETTEVILLE_TN,LINCOLN MEDICAL CENTER_106 MEDICAL CENTER BLVD_FAYETTEVILLE_TN
75837,527579,1,1.0,1.0,3.0,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE_327 BEACH 19TH STREET_FAR ROCKAWAY_NY,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE_327 BEACH 19TH STREET_FAR ROCKAWAY_NY
75835,416542,1,1.0,1.0,3.0,RONALD REAGAN U C L A MEDICAL CENTER_757 WESTWOOD PLAZA_LOS ANGELES_CA,RONALD REAGAN U C L A MEDICAL CENTER_757 WESTWOOD PLAZA_LOS ANGELES_CA
75796,238885,1,1.0,1.0,3.0,JEFFERSON REGIONAL MEDICAL CENTER_1600 WEST 40TH AVENUE_PINE BLUFF_AR,JEFFERSON REGIONAL MEDICAL CENTER_1600 WEST 40TH AVENUE_PINE BLUFF_AR
75778,541238,1,1.0,1.0,3.0,"SAINT THOMAS WEST HOSPITAL_4220 HARDING RD, PO BOX 380_NASHVILLE_TN","SAINT THOMAS WEST HOSPITAL_4220 HARDING RD, PO BOX 380_NASHVILLE_TN"
75769,271163,1,1.0,1.0,3.0,WEST ANAHEIM MEDICAL CENTER_3033 W ORANGE AVENUE_ANAHEIM_CA,WEST ANAHEIM MEDICAL CENTER_3033 W ORANGE AVENUE_ANAHEIM_CA
75753,856120,1,0.0,1.0,2.0,ATRIUM HEALTH PINEVILLE_10628 PARK RD_CHARLOTTE_NC,CAROLINAS HEALTHCARE SYSTEM PINEVILLE_10628 PARK RD_CHARLOTTE_NC
75736,628433,1,1.0,1.0,3.0,UNIVERSITY OF LOUISVILLE HOSPITAL_530 SOUTH JACKSON STREET_LOUISVILLE_KY,UNIVERSITY OF LOUISVILLE HOSPITAL_530 SOUTH JACKSON STREET_LOUISVILLE_KY
75733,134702,1,1.0,1.0,3.0,ST VINCENT HOSPITAL_835 S VAN BUREN ST_GREEN BAY_WI,ST VINCENT HOSPITAL_835 S VAN BUREN ST_GREEN BAY_WI
75732,633550,1,1.0,1.0,3.0,UH ST JOHN MEDICAL CENTER_29000 CENTER RIDGE ROAD_WESTLAKE_OH,ST JOHN MEDICAL CENTER_29000 CENTER RIDGE ROAD_WESTLAKE_OH
75631,798011,1,1.0,1.0,3.0,SETON MEDICAL CENTER WILLIAMSON_201 SETON PARKWAY_ROUND ROCK_TX,SETON MEDICAL CENTER WILLIAMSON_201 SETON PARKWAY_ROUND ROCK_TX
75625,432064,1,1.0,1.0,3.0,SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS_3001 ST ROSE PARKWAY_HENDERSON_NV,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS_3001 ST ROSE PARKWAY_HENDERSON_NV
75608,605678,1,1.0,1.0,3.0,RIVERSIDE METHODIST HOSPITAL_3535 OLENTANGY RIVER RD_COLUMBUS_OH,RIVERSIDE METHODIST HOSPITAL_3535 OLENTANGY RIVER RD_COLUMBUS_OH
75594,550921,1,1.0,1.0,3.0,PRESBYTERIAN ST LUKES MEDICAL CENTER_1719 E 19TH AVE_DENVER_CO,PRESBYTERIAN ST LUKES MEDICAL CENTER_1719 E 19TH AVE_DENVER_CO
75567,453872,1,1.0,1.0,3.0,ELLIOT HOSPITAL_1 ELLIOT WAY_MANCHESTER_NH,ELLIOT HOSPITAL_1 ELLIOT WAY_MANCHESTER_NH
75504,101468,1,1.0,1.0,3.0,BUFFALO HOSPITAL_303 CATLIN ST_BUFFALO_MN,BUFFALO HOSPITAL_303 CATLIN ST_BUFFALO_MN
75415,357020,1,1.0,1.0,3.0,SENTARA CAREPLEX HOSPITAL_3000 COLISEUM DRIVE_HAMPTON_VA,SENTARA CAREPLEX HOSPITAL_3000 COLISEUM DRIVE_HAMPTON_VA
75381,875008,1,1.0,1.0,3.0,ST VINCENT HOSPITAL_123 SUMMER STREET_WORCESTER_MA,ST VINCENT HOSPITAL_123 SUMMER STREET_WORCESTER_MA
75357,308011,1,1.0,1.0,3.0,SAINT ANTHONY HOSPITAL_2875 WEST 19TH STREET_CHICAGO_IL,SAINT ANTHONY HOSPITAL_2875 WEST 19TH STREET_CHICAGO_IL
75351,358870,1,1.0,1.0,3.0,MERIT HEALTH RIVER OAKS_1030 RIVER OAKS DRIVE_FLOWOOD_MS,MERIT HEALTH RIVER OAKS_1030 RIVER OAKS DRIVE_FLOWOOD_MS
75349,168047,1,1.0,1.0,3.0,ANDERSON REGIONAL MEDICAL CTR_2124 14 ST_MERIDIAN_MS,ANDERSON REGIONAL MEDICAL CTR_2124 14 ST_MERIDIAN_MS
75324,738866,1,1.0,1.0,3.0,LUTHERAN MEDICAL CENTER_8300 W 38TH AVE_WHEAT RIDGE_CO,LUTHERAN MEDICAL CENTER_8300 W 38TH AVE_WHEAT RIDGE_CO
75270,298948,1,1.0,1.0,3.0,GRIFFIN HOSPITAL_130 DIVISION ST_DERBY_CT,GRIFFIN HOSPITAL_130 DIVISION ST_DERBY_CT
75254,360954,1,0.0,1.0,2.0,ASCENSION ST VINCENT'S CLAY COUNTY_1670 ST VINCENTS WAY_MIDDLEBURG_FL,ST VINCENTS MEDICAL CENTER - CLAY COUNTY_1670 ST VINCENTS WAY_MIDDLEBURG_FL
75206,301080,1,1.0,1.0,3.0,HIGHLAND HOSPITAL_1000 SOUTH AVENUE_ROCHESTER_NY,HIGHLAND HOSPITAL_1000 SOUTH AVENUE_ROCHESTER_NY
75198,829951,1,1.0,1.0,3.0,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER_2451 FILLINGIM STREET_MOBILE_AL,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER_2451 FILLINGIM STREET_MOBILE_AL
75151,489636,1,1.0,1.0,3.0,SOUTH BAY HOSPITAL_4016 SUN CITY CENTER BLVD_SUN CITY CENTER_FL,SOUTH BAY HOSPITAL_4016 SUN CITY CENTER BLVD_SUN CITY CENTER_FL
75116,500645,1,0.0,1.0,2.0,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL_161 MOUNT PELIA RD_MARTIN_TN,TENNOVA HEALTHCARE-VOLUNTEER MARTIN_161 MOUNT PELIA RD_MARTIN_TN
75066,354069,1,0.0,1.0,2.0,TRIOS_900 SOUTH AUBURN STREET_KENNEWICK_WA,KENNEWICK GENERAL HOSPITAL_900 SOUTH AUBURN STREET_KENNEWICK_WA
74961,193120,1,1.0,1.0,3.0,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE_201 WALLS DRIVE_CLEBURNE_TX,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE_201 WALLS DRIVE_CLEBURNE_TX
74825,143645,1,0.0,1.0,2.0,MEMORIAL HEALTH UNIVERSITY MEDICAL CENTER_4700 WATERS AVENUE_SAVANNAH_GA,"MEMORIAL HEALTH UNIV MED CEN, INC_4700 WATERS AVENUE_SAVANNAH_GA"
74789,656610,1,1.0,1.0,3.0,REGIONAL ONE HEALTH_877 JEFFERSON AVENUE_MEMPHIS_TN,REGIONAL ONE HEALTH_877 JEFFERSON AVENUE_MEMPHIS_TN
74775,358735,1,1.0,1.0,3.0,BANNER ESTRELLA MEDICAL CENTER_9201 WEST THOMAS ROAD_PHOENIX_AZ,BANNER ESTRELLA MEDICAL CENTER_9201 WEST THOMAS ROAD_PHOENIX_AZ
74775,716341,1,0.0,1.0,2.0,BANNER ESTRELLA MEDICAL CENTER_9201 WEST THOMAS ROAD_PHOENIX_AZ,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER_350 WEST THOMAS ROAD_PHOENIX_AZ
74729,301772,1,1.0,1.0,3.0,SAINT JOSEPH LONDON_1001 SAINT JOSEPH LANE_LONDON_KY,SAINT JOSEPH LONDON_1001 SAINT JOSEPH LANE_LONDON_KY
74603,369034,1,1.0,1.0,3.0,SAINT THOMAS RUTHERFORD HOSPITAL_1700 MEDICAL CENTER PARKWAY_MURFREESBORO_TN,SAINT THOMAS RUTHERFORD HOSPITAL_1700 MEDICAL CENTER PARKWAY_MURFREESBORO_TN
74580,772462,1,1.0,1.0,3.0,CEDAR PARK REGIONAL MEDICAL CENTER_1401 MEDICAL PARKWAY_CEDAR PARK_TX,CEDAR PARK REGIONAL MEDICAL CENTER_1401 MEDICAL PARKWAY_CEDAR PARK_TX
74537,434006,1,1.0,1.0,3.0,CENTRAL CAROLINA HOSPITAL_1135 CARTHAGE ST_SANFORD_NC,CENTRAL CAROLINA HOSPITAL_1135 CARTHAGE ST_SANFORD_NC
74526,799855,1,0.0,1.0,2.0,ST LUKES LAKESIDE HOSPITAL_17400 ST LUKES WAY_THE WOODLANDS_TX,ST LUKE'S THE WOODLANDS HOSPITAL_17200 ST LUKE'S WAY_THE WOODLANDS_TX
74515,630745,1,1.0,1.0,3.0,PHOEBE SUMTER MEDICAL CENTER_126 HIGHWAY 280 W_AMERICUS_GA,PHOEBE SUMTER MEDICAL CENTER_126 HIGHWAY 280 W_AMERICUS_GA
74441,396650,1,1.0,1.0,3.0,MERIT HEALTH CENTRAL_1850 CHADWICK DR_JACKSON_MS,MERIT HEALTH CENTRAL_1850 CHADWICK DR_JACKSON_MS
74391,478257,1,0.0,1.0,2.0,MEDICAL CITY FORT WORTH_900 EIGHTH AVENUE_FORT WORTH_TX,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER_1400 EIGHTH AVE_FORT WORTH_TX
74391,431544,1,0.0,1.0,2.0,MEDICAL CITY FORT WORTH_900 EIGHTH AVENUE_FORT WORTH_TX,PLAZA MEDICAL CENTER OF FORT WORTH_900 EIGHTH AVENUE_FORT WORTH_TX
74353,479967,1,1.0,1.0,3.0,CAPITAL MEDICAL CENTER_3900 CAPITAL MALL DR SW_OLYMPIA_WA,CAPITAL MEDICAL CENTER_3900 CAPITAL MALL DR SW_OLYMPIA_WA
74250,669640,1,1.0,1.0,3.0,VERDE VALLEY MEDICAL CENTER_269 SOUTH CANDY LANE_COTTONWOOD_AZ,VERDE VALLEY MEDICAL CENTER_269 SOUTH CANDY LANE_COTTONWOOD_AZ
74201,138754,1,1.0,1.0,3.0,ALICE HYDE MEDICAL CENTER_133 PARK STREET_MALONE_NY,ALICE HYDE MEDICAL CENTER_133 PARK STREET_MALONE_NY
74057,245215,1,1.0,1.0,3.0,GATEWAY REGIONAL MEDICAL CENTER_2100 MADISON AVENUE_GRANITE CITY_IL,GATEWAY REGIONAL MEDICAL CENTER_2100 MADISON AVENUE_GRANITE CITY_IL
74010,193913,1,1.0,1.0,3.0,UNIVERSITY OF TOLEDO MEDICAL CENTER_3000 ARLINGTON AVENUE_TOLEDO_OH,UNIVERSITY OF TOLEDO MEDICAL CENTER_3000 ARLINGTON AVENUE_TOLEDO_OH
73945,866398,1,1.0,1.0,3.0,"MERCY HOSPITAL ARDMORE, INC_1011 FOURTEENTH AVENUE, NORTHWEST_ARDMORE_OK","MERCY HOSPITAL ARDMORE, INC_1011 FOURTEENTH AVENUE, NORTHWEST_ARDMORE_OK"
73904,870945,1,1.0,1.0,3.0,LOS ALAMITOS MEDICAL CENTER_3751 KATELLA AVENUE_LOS ALAMITOS_CA,LOS ALAMITOS MEDICAL CENTER_3751 KATELLA AVENUE_LOS ALAMITOS_CA
73866,334116,1,1.0,1.0,3.0,BEVERLY HOSPITAL CORPORATION_85 HERRICK STREET_BEVERLY_MA,BEVERLY HOSPITAL CORPORATION_85 HERRICK STREET_BEVERLY_MA
73848,251180,1,0.0,1.0,2.0,UNC ROCKINGHAM_117 E KINGS HIGHWAY_EDEN_NC,MOREHEAD MEMORIAL HOSPITAL_117 E KINGS HIGHWAY_EDEN_NC
73846,138344,1,1.0,1.0,3.0,WESTERLY HOSPITAL_25 WELLS STREET_WESTERLY_RI,WESTERLY HOSPITAL_25 WELLS STREET_WESTERLY_RI
73807,760989,1,1.0,1.0,3.0,FAYETTE REGIONAL HEALTH SYSTEM_1941 VIRGINIA AVE_CONNERSVILLE_IN,FAYETTE REGIONAL HEALTH SYSTEM_1941 VIRGINIA AVE_CONNERSVILLE_IN
73772,888366,1,0.0,1.0,2.0,MERCY HEALTH - FAIRFIELD HOSPITAL_3000 MACK ROAD_FAIRFIELD_OH,MERCY HOSPITAL FAIRFIELD_3000 MACK ROAD_FAIRFIELD_OH
73749,771350,1,1.0,1.0,3.0,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM_13681 DOCTORS WAY_FORT MYERS_FL,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM_13681 DOCTORS WAY_FORT MYERS_FL
73748,583957,1,0.0,1.0,2.0,ASCENSION SACRED HEART PENSACOLA_5151 N 9TH AVE_PENSACOLA_FL,SACRED HEART HOSPITAL_5151 N 9TH AVE_PENSACOLA_FL
73707,894655,1,1.0,1.0,3.0,HEARTLAND REGIONAL MEDICAL CENTER_3333 W DEYOUNG_MARION_IL,HEARTLAND REGIONAL MEDICAL CENTER_3333 W DE YOUNG_MARION_IL
73649,376410,1,1.0,1.0,3.0,"CENTRA  HEALTH, INC_1901 TATE SPRINGS ROAD_LYNCHBURG_VA","CENTRA  HEALTH, INC_1901 TATE SPRINGS ROAD_LYNCHBURG_VA"
73626,362637,1,1.0,1.0,3.0,SIGNATURE HEALTHCARE BROCKTON HOSPITAL_680 CENTER STREET_BROCKTON_MA,SIGNATURE HEALTHCARE BROCKTON HOSPITAL_680 CENTER STREET_BROCKTON_MA
73602,293825,1,0.0,1.0,2.0,BAPTIST HEALTH - FORT SMITH_1001 TOWSON AVENUE_FORT SMITH_AR,SPARKS REGIONAL MEDICAL CENTER_1001 TOWSON AVENUE_FORT SMITH_AR
73558,503437,1,1.0,1.0,3.0,AU MEDICAL CENTER_1120 15TH STREET_AUGUSTA_GA,AU MEDICAL CENTER_1120 15TH STREET_AUGUSTA_GA
73532,286959,1,1.0,1.0,3.0,INTEGRIS HEALTH EDMOND_4801 INTEGRIS PARKWAY_EDMOND_OK,INTEGRIS HEALTH EDMOND_4801 INTEGRIS PARKWAY_EDMOND_OK
73530,423029,1,1.0,1.0,3.0,MARTIN GENERAL HOSPITAL_310 S MCCASKEY RD P O BOX 1128_WILLIAMSTON_NC,MARTIN GENERAL HOSPITAL_310 S MCCASKEY RD P O BOX 1128_WILLIAMSTON_NC
73499,352005,1,1.0,0.0,2.0,GREENWOOD LEFLORE HOSPITAL_1401 RIVER RD_GREENWOOD_MS,GREENWOOD LEFLORE HOSPITAL_1401 RIVER RD / PO BOX 1410_GREENWOOD_MS
73487,751124,1,0.0,1.0,2.0,MEMORIAL HERMANN NORTHEAST HOSPITAL_18951 MEMORIAL NORTH_HUMBLE_TX,MEMORIAL HERMANN NORTHEAST_18951 MEMORIAL NORTH_HUMBLE_TX
73459,688303,1,1.0,1.0,3.0,MAT-SU REGIONAL MEDICAL CENTER_2500 SOUTH WOODWORTH LOOP_PALMER_AK,MAT-SU REGIONAL MEDICAL CENTER_2500 SOUTH WOODWORTH LOOP_PALMER_AK
73448,555200,1,0.0,1.0,2.0,ASCENSION RIVER DISTRICT HOSPITAL_4100 RIVER RD_EAST CHINA_MI,ST JOHN RIVER DISTRICT HOSPITAL_4100 RIVER RD_EAST CHINA_MI
73396,286297,1,1.0,1.0,3.0,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME_311 SOUTH CLARK STREET_CARROLL_IA,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME_311 SOUTH CLARK STREET_CARROLL_IA
73368,320305,1,1.0,1.0,3.0,ST JOSEPH MEDICAL CENTER_1717 SOUTH J STREET_TACOMA_WA,ST JOSEPH MEDICAL CENTER_1717 SOUTH J STREET_TACOMA_WA
73301,598494,1,1.0,1.0,3.0,PROVIDENCE SAINT JOSEPH MEDICAL CTR_501 SOUTH BUENA VISTA STREET_BURBANK_CA,PROVIDENCE SAINT JOSEPH MEDICAL CTR_501 SOUTH BUENA VISTA_BURBANK_CA
73296,864924,1,1.0,1.0,3.0,YAVAPAI REGIONAL MEDICAL CENTER_1003 WILLOW CREEK ROAD_PRESCOTT_AZ,YAVAPAI REGIONAL MEDICAL CENTER_1003 WILLOW CREEK ROAD_PRESCOTT_AZ
73276,404608,1,1.0,1.0,3.0,UNITED HOSPITAL_333 NORTH SMITH AVENUE_SAINT PAUL_MN,UNITED HOSPITAL_333 NORTH SMITH AVENUE_SAINT PAUL_MN
73269,239356,1,0.0,1.0,2.0,FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS_20201 S CRAWFORD AVENUE_OLYMPIA FIELDS_IL,FRANCISCAN ST JAMES HEALTH_20201 S CRAWFORD AVENUE_OLYMPIA FIELDS_IL
73255,378600,1,1.0,1.0,3.0,DIXIE REGIONAL MEDICAL CENTER_1380 EAST MEDICAL CENTER DRIVE_ST GEORGE_UT,DIXIE REGIONAL MEDICAL CENTER_1380 EAST MEDICAL CENTER DRIVE_ST GEORGE_UT
73244,754645,1,1.0,1.0,3.0,PASSAVANT AREA HOSPITAL_1600 W WALNUT ST_JACKSONVILLE_IL,PASSAVANT AREA HOSPITAL_1600 W WALNUT ST_JACKSONVILLE_IL
73225,595618,1,0.0,1.0,2.0,NORTHSHORE UNIVERSITY HEALTHSYSTEM EVANSTON HOSP_2650 RIDGE AVE_EVANSTON_IL,EVANSTON HOSPITAL_2650 RIDGE AVE_EVANSTON_IL
73225,723198,1,0.0,1.0,2.0,NORTHSHORE UNIVERSITY HEALTHSYSTEM EVANSTON HOSP_2650 RIDGE AVE_EVANSTON_IL,PRESENCE SAINT FRANCIS HOSPITAL_355 RIDGE AVE_EVANSTON_IL
